https://www.startupact.tn/img/enova.png,"Enova Robotics con‡oit, fabrique et commercialise des robots mobiles dans le domaine de la s‚curit‚, la sant‚ et la logistique.

					Site web: www.enovarobotics.eu","Anis Sahbani

Philippe Bidaud

Christophe Grand",Industrie Robotique,Mars 2019, 
https://www.startupact.tn/img/datavora.png,"Startup sp‚cialis‚e dans l'offre en ligne, Datavora propose une plateforme de veille concurrentielle et tarifaire … grande ‚chelle pour les acteurs du e-commerce.

					Site web: www.datavora.com","Mohamed H‚di Zaher

Oussama Messaoud",ECommerce,Mars 2019, 
https://www.startupact.tn/img/polysmart.png,Nous produisons un jeux de la cat‚gorie Esport de type MOBA de tir (shooter) Top/down view (… la troisiŠme personne) pour plateforme PC.,"Ahmed Cheikhrouhou

Haroun Bouchrit",Gaming,Mars 2019, 
https://www.startupact.tn/img/bws.png,BWS est industriel et op‚rateur IoT offrant des solutions int‚gr‚es de monitoring des objets en temps r‚el pour l'optimisation ‚nerg‚tique.,"Karim Kharrat

Nizar Ghram

Sofiene Ghram",IOT,Mars 2019, 
https://www.startupact.tn/img/ezzayra.png,"D‚veloppement et int‚gration de produits technologiques destin‚s a l'agriculture. Software, Hardware et Robotique.

					Site web: www.ezzayra.com",Yasser Bououd,AgTech,Mars 2019, 
https://www.startupact.tn/img/medilsys.png,"Medilsys fournit aux structures hospitaliŠres les solutions les plus innovantes en systŠmes d?informations cliniques sp‚cialistes en soins intensifs.

					Site web: www.medilsys.com","Anis Ghorbel

Najmeddine Nouri

Sofiene Ghorbel",IT,Mars 2019, 
https://www.startupact.tn/img/dabchy.png,"Dabchy.com est une marketplace de mode qui permet aux femmes de renouveler leurs gardes-robes en ligne et en toute s‚curit‚.

					Site web: www.dabchy.com","Ghazi Ketata

Ameni Mansouri

Oussama Mahjoub",ECommerce,Mars 2019, 
https://www.startupact.tn/img/vitalight.png,"Laboratoire unique … la frontiŠre entre la biotechnologie marine et formulation soins dermo-cosm‚tiques naturels&raffin‚s … l?aide des actifs stabilis‚s … haute efficacit‚.

					Site web: www.algovita.tn","Ilyes Gouja

Khaoula ben Slimane",ECommerce,Mars 2019, 
https://www.startupact.tn/img/paypos.png,"D‚veloppement de solutions mon‚tiques innovantes et dans la digitalisation des services bancaires et financiers compatibles (PCI-DSS, EMV?).

					Site web: www.paypos.tn",Khatib Chakchouk,FinTech,Mars 2019, 
https://www.startupact.tn/img/nextgen.png,"NextGenCorp est sp‚cialis‚e dans le d‚veloppement d?applications mobiles ludo-‚ducatives et th‚rapeutiques pour les enfants qui souffrent des troubles d'apprentissage.

					Site web: www.ngcorp.tn","Moez Lachned

Ahmed Nabli",Sant‚,Mars 2019, 
https://www.startupact.tn/img/nostatik.png,"Symmetryk : Une plateforme d'‚change de documents entre le siŠge, filiales et les ‚quipes sur le terrain.

					Site web: www.nostatikmedia.com","Khaled Frad

Ramzi Mrad",IT,Mars 2019, 
https://www.startupact.tn/img/roam.png,"Roamsmart aide les op‚rateurs de t‚l‚phonie mobile dans la transformation num‚rique de leur activit‚ roaming a travers des solutions SaaS innovantes.

					Site web: www.roam-smart.com","Walid Chamekh

Mehdi Triki",T‚l‚coms,Mars 2019, 
https://www.startupact.tn/img/ilb.png,"L'objectif d'ilboursa est de d‚velopper le m‚dia leader et de r‚f‚rence dans le secteur ® Eco-Bourse-Finance ¯

					Site web: www.ilboursa.com","Ismail Ben Sassi 

Rodolphe Villaes",IT,Avril 2019, 
https://www.startupact.tn/img/expensya.png,"Expensya offre l'automatisation de la gestion des notes de frais - worldwide

					Site web: www.expensya.com",Karim Jouini,Fintech,Avril 2019, 
https://www.startupact.tn/img/gomycode.png,"GoMyCode se veut ˆtre une plateforme ‚ducative panafricaine qui regroupe les meilleurs talents tech de la r‚gion, les forme sur les nouvelles technologies et les connecte avec des projets du num‚rique … travers le monde.

                    Site web: www.gomycode.tn","Yahya Bouhlel 

Amine Bouhlel",EdTech,Avril 2019, 
https://www.startupact.tn/img/mass.png,"Mass est un fournisseur de solutions logicielles avanc‚es de Marketing analytique, ax‚es sur les outils de Mod‚lisation Mix Marketing.

					Site web: www.mass-analytics.com","Ramla Jarrar 

Firas Jabloun",AI,Avril 2019, 
https://www.startupact.tn/img/kaoun.png,"St‚ Kaoun met en place des produits d'identification et d'automatisation afin de rendre les services financiers plus rapides et plus accessibles … tous.

					Site web: www.kaoun.com","Nebras Jemel

Anis Kallel

Rostom Bouazizi",Fintech,Avril 2019, 
https://www.startupact.tn/img/apprentus.png,"Apprentus est une place de march‚ qui innove dans les mises en relation entre les professeurs particuliers et leurs futures ‚lŠves.

					Site web: www.apprentus.com","Gaetan Deremince

Marius Andra",EdTech,Avril 2019, 
https://www.startupact.tn/img/bus.png,"Bus Software offre un nouveau dispositif de perception sur le transport public avec un SAEIV (SystŠmes d?Aide … l?Exploitation et d?Information des Voyageurs).

					Site web: www.winicari.tn","Amor Sahnoun

Makrem Erguez",IoT,Avril 2019, 
https://www.startupact.tn/img/methania.png,"Methania est sp‚cialis‚e dans la conception, industrialisation, fabrication et installation des solutions de micro m‚thanisation et micro cog‚n‚ration,ing‚nierie et construction des installations cl‚ en main de M‚thanisation.

					Site web: www.methania.com",Selim Kanzari,Energie,Avril 2019, 
https://www.startupact.tn/img/wattnow.png,"Wattnow propose une solution IoT de monitoring et de controle d?‚lectricit‚, qui permet aux entreprises de r‚duire le gaspillage et am‚liorer leur efficacit‚ ‚nerg‚tique

					Site web: www.wattnow.io",Issam Smaali,IoT,Avril 2019, 
https://www.startupact.tn/img/TechAccessibility.png,"TechAccessibility est sp‚cialis‚e dans la cr‚ation de solutions informatiques innovantes pour tous.

					Site web: www.techaccessibility.com",Nour Ben Yahia,AI,Avril 2019, 
https://www.startupact.tn/img/Taysir.png,"Taysir Solutions Tunisia, fournisseur de plateforme pour les agences de voyage … travers le monde. On a trois logiciels qui sont utilis‚s pour la gestion des visas, gestion de billetterie et r‚servation d'h“tel.

					Site web: www.taysirsolutions.com","Fakhreddine Hachfi

Mohamed Belghith",AI,Avril 2019, 
https://www.startupact.tn/img/uniq.png,"UniQ Soft Technology: Conception et D‚veloppement d'un systŠme d'information financiŠre UniQ dot‚ d?un moteur Comptable capable de r‚soudre les problŠmes de reporting et de comptabilit‚ les plus complexes dans le secteur bancaire.

					Site web: www.uniqfst.com",Bechir Yakhlef,AI,Avril 2019, 
https://www.startupact.tn/img/armani.png,"Armani Arabic Academy propose des nouvelles techniques d'apprentissage de la langue arabe pour les enfants en utilisant les techniques de jeu et d'exercices interactifs.

					Site web: www.armaniarabicacademy.com",Salwa Armani,EdTech,Avril 2019, 
https://www.startupact.tn/img/Dqlick.png,"Dqlick est une insurtech sp‚cialis‚e dans la digitalisation et la transformation num‚rique dans le domaine de l?assurance des personnes.

					Site web: www.dqlick.com",Hamdi Bouslah,Insurance Tech,Avril 2019, 
https://www.startupact.tn/img/knsd.png,"KNSD est une agence de communication digitale qui d‚veloppe un produit/service de veille et monitoring sur les r‚seaux sociaux en SAAS.

					Site web: www.knsd.digital","Ali Boulila

Kais Ezzine",Big Data,Avril 2019, 
https://www.startupact.tn/img/medCretech.png,"MedCretech propose une application Blockchain pour tracer et fluidifier le cycle de vie des biens immobiliers.

					Site web: www.medcretech.com",Nacef Bouzguenda,Blockchain & Cryptocurrency,Avril 2019, 
https://www.startupact.tn/img/Novel-Ti.png,"IoT, AI et Robotics.Nous avons un produit IoT pour la localisation de robots indoor, et un jeux d'enfant ‚ducatif pour les inciter … bouger.

					Site web: www.novelti.com.tn","Zied Loukil

Ferdouas Masmoudi",AI,Avril 2019, 
https://www.startupact.tn/img/peak.png,"PEAK Technologies est sp‚cialis‚e dans le d‚veloppement des solutions de gestion et de contr“le des op‚rations transactionnelles bas‚e sur les technologies Blockchain.

					Site web: www.peak-cs.com","Moslem Ben Dhaou

Bilel Methnani",Fintech,Avril 2019, 
https://www.startupact.tn/img/smartclean.png,"A tech company that produces electric bicycles. We design, engineer and produce high-end electric bicycles with amazing technology and performance.",Mourad Bouabdallah,Cleantech,Avril 2019, 
https://www.startupact.tn/img/Tadeco.png,"Tadeco It a d‚velopp‚ une plateforme cloud de gestion de flotte automobile.

					Site web: www.tadeco-group.tn",Aymen Talbi,ECommerce,Avril 2019, 
https://www.startupact.tn/img/TechAbility.png,"TechAbility propose une solution de monitoring de l'‚nergie bas‚e sur l'intelligence artificielle qui permettra aux clients de faire des ‚conomies sur leurs factures d'‚lectricit‚.

					Site web: www.techability.tn","Dorra Kammoun

Oussama Romdhane",IoT,Avril 2019, 
https://www.startupact.tn/img/SmartMobility.png,"Nous d‚veloppons des solutions r‚pondant aux besoins des entreprises dans la gestion de la mobilit‚ de leur personnel.

					Site web: www.smartmobility-solutions.com",Mokhles Masmoudi,IoT,Avril 2019, 
https://www.startupact.tn/img/Educanet.png,"Educanet a d‚velopp‚ un systŠme d'information pour les ‚tablissements ‚ducatifs: du primaire … l'universit‚. ERP complet pour l'‚tablissement du p‚dagogique … la comptabilit‚ et aux d‚clarations en ligne.

					Site web: www.educanet.tn",Anis Arbia,EdTech,Avril 2019, 
https://www.startupact.tn/img/Study.png,"Study.tn is a Tunisian e-learning platform that brings the best to teach the masses through high-quality video-based courses.

					Site web: www.study.tn","Nidhal Abidi

Nadhir Abidi

Mohamed Salim Hadrich

Saif Hamdawi",EdTech,Avril 2019, 
https://www.startupact.tn/img/TMR.png,"LE PORTAIL TMR est un portail pour le service et l'exploitation, c'est une solution de marketing digital qui aide les entreprises … mieux se r‚f‚rencer.

					Site web: www.tmr.tn","Amel Besbes

 Kais Laaribi",Marketing,Avril 2019, 
https://www.startupact.tn/img/ESAT.png,"ESAT est une soci‚t‚ sp‚cialis‚e dans le prototypage des cartes ‚lectroniques.

					Site web: www.esat.tn",Mohamed Sellaouti,IoT,Avril 2019, 
https://www.startupact.tn/img/INOTEK.png,"Conception et production d'objets connect‚s et le d‚veloppement de leurs logiciels sp‚cifiques (web, mobile, embarqu‚...) pour notre compte ou pour autrui.

					Site web: www.inotek.tn","Mehdi Mazlout

Anis Messaoud

Mohamed Walid Sghari",IoT,Avril 2019, 
https://www.startupact.tn/img/Paymee.png,"D‚veloppement des solutions de paiement mobile et des passerelles de paiement en ligne.

					Site web: www.paymee.tn",Marwen Amamou,Fintech,Avril 2019, 
https://www.startupact.tn/img/HealthcareAnywhere.png,"PortailWEB + AppliMobile pour particuliers WorldWide, l'objectif est de digitaliser et g‚rer ses propres donn‚es sant‚ (Medical Records) de maniŠre in‚dite, s‚curis‚e, anywhere R‚seau social mondial sp‚cialis‚ sant‚.","Fadoua Ben Rejeb Ouerdiane

Imed Elabed",Health Tech,Avril 2019, 
https://www.startupact.tn/img/Tunooms.png,"Tunrooms est une plate-forme de location de logements meubl‚s pour courte ou longue dur‚e, adapt‚e … tous types de s‚jours et avec paiement en ligne.

					Site web: www.tunrooms.com","Mohamed Ali Lafif

Chokri Oueslati",ECommerce,Avril 2019, 
https://www.startupact.tn/img/Galactech.png,"Galactech offre aux op‚rateurs de t‚l‚phonie mobile une vari‚t‚ de services … valeur ajout‚e de haute qualit‚ et un contenu riche et vari‚.

					Site web: www.galactechstudio.com",Houcem Maiza,Telecom,Avril 2019, 
https://www.startupact.tn/img/Domodar.png,"Domodar est sp‚cialis‚e dans le d‚veloppement, conception et fabrication de solutions complŠtes pour la domotique sans fil et le Smart Farming.

					Site web: www.domodar.net","Rochdi Zaghdane

Walid Dhifallah",IoT,Avril 2019, 
https://www.startupact.tn/img/Vynd.png,"Vynd est une application mobile de d‚couverte et r‚servation de restaurants avec un objectif de fournir une plateforme int‚gr‚e qui digitalise les activit‚s des restaurants.

					Site web: www.vynd.com","Adam Chebbi

Khalil Ben Hamouda",Mobile,Avril 2019, 
https://www.startupact.tn/img/echo.png,"ECHO innove dans le domaine digital autour d'une plateforme en ligne garantissant le dessin et certification des am‚nagements cabines des avions.

					Site web: www.echo.aero",Amine Laaroussi,IT,Mai 2019, 
https://www.startupact.tn/img/takia.png,"Nous enseignons toutes les matiŠres  pour les ‚lŠves de la 5Šme ann‚e primaire au bac.

					Site web: www.takiacademy.com",TakiEddine Ben Messaoud,EdTech,Mai 2019, 
https://www.startupact.tn/img/instadeep.png,"InstaDeep propose des solutions IA pour l'entreprise et des produits IA d'aide … la d‚cision pour plusieurs secteurs tels que la logistique et la mobilit‚.

                    Site web: www.instadeep.com","Karim Beguir  

Zohra Slim",AI,Mai 2019, 
https://www.startupact.tn/img/monresto.png,"Monresto est une plateforme de logistique de dernier kilomŠtre mettant en relation les clients avec leurs restaurants favoris … travers des livreurs ind‚pendants. Elle permet ‚galement … des commerces de proximit‚ et sites ecommerce d'utiliser notre r‚seau de livreurs pour envoyer leurs colis aux clients.

					Site web: www.monresto.net","Sami Tounsi  

Zied Ouerdani",Ecommerce,Mai 2019, 
https://www.startupact.tn/img/swiver.png,"Swiver est un ERP en  mode SAS destin‚ aux TPE et PME pour digitaliser leur process de gestion financiŠre

					Site web: www.swiver.io","Hichem Radoine

 Azzam Souelmia",Fintech,Mai 2019, 
https://www.startupact.tn/img/lifeye.png,"La vision de Lifeye est de combler les ‚carts entre les ‚leveurs, les v‚t‚rinaires, les institutions financiŠres, les assureurs, les soci‚t‚s pharmaceutiques animales, les organisations gouvernementales et les ONG avec deux solutions, MooMe et VetoMe.

					Site web: www.lifeye.io","Ahmed Ben Achballah

Bassem Boujelben

Zied Chabchoub

Tarek Blaiech

AMohamed Kallel

Achraf Chabbouh

Ahmed Ben Said

Rateb Jabbar",Agritech,Mai 2019, 
https://www.startupact.tn/img/actifsprecieux.png,"Nous  d‚veloppons, produisons et commercialisons des ingr‚dients actifs , formul‚s et objectiv‚s, obtenus uniquement … partir de matiŠres premiŠres naturelles.

					Site web: www.actifsprecieux.com","Hedi Derouiche

Hajer Derouiche",BioTech,Mai 2019, 
https://www.startupact.tn/img/neopolis.png,"D‚veloppe en offshore et Edition de  solutions de digitalisation et de robotisation  destin‚s au secteur des assurances et banques.

					Site web: www.neopolis-dev.com","Achraf Khelil

Jacques-Yves Foucou",Insurance Tech,Mai 2019, 
https://www.startupact.tn/img/newgen.png,"NewGen est une startup sp‚cialis‚e en d‚veloppement de jeux Videos. Nous avons commenc‚ au d‚but a faire des jeux de r‚alit‚ virtuel et augment‚ comme des produit de service ensuite nous nous sommes concentr‚ a cr‚er notre propre produit (jeu) pour le vendre … l'international.

					Site web: www.newgen-studio.com",Seifeddine Ben Hamouda,Gaming,Mai 2019, 
https://www.startupact.tn/img/medtn.png,"Med.tn est une plateforme de prise de rendez vous, annuaire m‚dical et t‚l‚consultation.

					Site web: www.med.tn","Issam Bellaj

Aymen Turki

Emna Jellouli",Plateforme Sociale,Mai 2019, 
https://www.startupact.tn/img/9arini.png,"www.9arini.tn est une conciergerie de mise en relation entre des formateurs dans diff‚rents domaines et des demandeurs de formations diverses et vari‚es.

					Site web: www.9arini.tn","Kais Assali

Anis Wahabi",EdTech,Mai 2019, 
https://www.startupact.tn/img/fouta.png,"FOUTA TUNISIA  est leader de la Fouta Tunisienne artisanale. Parmi les soci‚t‚s les plus repr‚sentatives du produit sur le march‚ mondial. Ce produit typiquement Tunisien a ‚t‚ mis au gout du jour et a fait sa place sur le march‚ international du textile.

					Site web: www.foutatunisia.com",Zied Beldi,Ecommerce,Mai 2019, 
https://www.startupact.tn/img/stbi.png,"Production de bornes interactives et programmation des logiciels aff‚rents: systŠmes intelligents de gestion des files d'attente, systŠmes d'affichage dynamique et d‚ploiement de wifi communautaires.

					Site web: www.stbi-tunisia.com",Sofiene Horrigue,Autre contenu cr‚atif,Mai 2019, 
https://www.startupact.tn/img/wecode.png,"WeCode Land d‚veloppe des formation en ‚conomie num‚rique pour faire face … l'inactivit‚ ‚conomique des jeunes et accompagner la transition digitale dans la r‚gion.

					Site web: www.wecode.land","Wala Kasmi

Mohamed Ali Boumiza",EdTech,Mai 2019, 
https://www.startupact.tn/img/seemba.png,"Seemba est une solution de mon‚tisation de jeux videos, offrant au d‚veloppeurs de jeux une alternative au publicit‚, plus rentables et plus addictives pour les joueurs.

					Site web: www.seemba.com","Slim Ben Nasrsallah 

Jacer Omri

Mohamed Ben Hadj Aissa

Jihed Bibani",Gaming,Mai 2019, 
https://www.startupact.tn/img/safozi.png,"SAFOZI est le premier fournisseur r‚gional des services d'nfrastructure TIC, tels que, les serviecs d'h‚bergement et les serveurs Cloud (Public Cloud: IaaS et PaaS).

					Site web: www.safozi.com",Zied Ouled Ali,EComerce,Juin 2019, 
https://www.startupact.tn/img/siteflow.png,"SiteFlow est une solution SaaS qui digitalise la pr‚paration et le suivi d'intervention sur les chantiers de construction et de maintenance industrielle complexes.

					Site web: www.siteflow.fr","Samed Jalouali

Timothe Piette

Etienne Barrault

Louis Hauvette",Logiciel,Juin 2019, 
https://www.startupact.tn/img/Fabskill.png,"FABSKILL offre aux recruteurs une plateforme web pour la gestion digitalis‚e des processus de recrutement en utilisant les nouvelles technologies et l'intelligence artificielle.

                    Site web: www.fabskill.com","Sofiene Mabrouk

Bechir Afifi

Mohamed BenSfar",HR,Juin 2019, 
https://www.startupact.tn/img/BioIntrants.png,"BioIntrants Technologie est une Unit‚ de production industrielle d?intrants destin‚s … l?agriculture conventionnelle et biologique qui s?imprŠgne d'une politique de fertilisation raisonn‚e plus respectueuse de la nature et des hommes.

					Site web: www.switchmed.eu","Yassine Ben Menadi

Chedly Ben Menadi",BioTech,Juin 2019, 
https://www.startupact.tn/img/NextProtein.png,"NextProtein produces insect-based protein for animal feedstocks in a quest to accelerate sustainable agriculture and tackle resource scarcity.

					Site web: www.nextprotein.co","Mohamed Gastli 

Syrine Chaalala",Agritech,Juin 2019, 
https://www.startupact.tn/img/Dataera.png,"Accompagner les entreprises dans la maŒtrise, l?analyse et la visualisation de leurs donn‚es. Les aider … valoriser leur capital informationnel pour accroŒtre leurs revenus et la performance globale … l?aide des nouvelles technologies de Big Data et Data Analytics.

					Site web: www.data-era.co","Hedi Zouari 

Maher HENI",Big Data,Juin 2019, 
https://www.startupact.tn/img/tawtaw.png,"Application de cuisine maison en livraison. Des plats mijot‚s avec des ingr‚dients frais et de saison commandables en 3 clics et livr‚s en 35 minutes.

					Site web: www.tawtaw.co","Aziz BenChedli

Mahmoud Derouiche

Ahmed Selmi",ECommerce,Juin 2019, 
https://www.startupact.tn/img/MajestEye.png,"Nous d‚veloppons notre propre technologie d'analyse pr‚dictive qui permet … nos clients de passer … un data driven business model.

					Site web: www.majesteye.com","Bechir Ennaifer

Jihed Hannachi  

Rabie Saidi

Soufien Ben Hamza

Khaled Oueslati

Mohamed Alibi

Khouloud Ben Ammar

Abir Guettiti

Chayma Sakouhi

Wissem Inoubli",AI,Juin 2019, 
https://www.startupact.tn/img/Herundo.png,"Herundo fournit des solutions de bout-en-bout aux entreprises pour le lancement de leur activit‚ e-commerce en local et … l?international, avec une exp‚rience client r‚ussie.

					Site web: www.herundo.com","Nizar Bouguila

Becem Jallouli

Mohamed Boujelbane",ECommerce,Juin 2019, 
https://www.startupact.tn/img/Senietna.png,"Seniatna est une marque engag‚e de produits agroalimentaires aidant les m‚nages tunisiens … retrouver le go–t authentique grƒce … la collaboration avec des producteurs ind‚pendants.

					Site web: www.seniatna.com",Neil Boussofara,Logistique,Juin 2019, 
https://www.startupact.tn/img/Deepera.png,"DEEPERA est une FinTech. Son objectif est de d‚mocratiser la finance en offrant de l?®Investment advisory for everyone !¯ grƒce … des modŠles d'IA.

					Site web: www.deepera.ai","Faouzi Moussa

Mustapha Boughzou",FinTech,Juin 2019, 
https://www.startupact.tn/img/aliendimension.png,"Junior Network est une startup technologique sp‚cialis‚e dans l?‚ducation immersive en pr‚sentant des solutions de r‚alit‚ augment‚e: Alien Dimension et Tunisia Reborn.

					Site web: www.aliendimension.com","Sahar ben Rached

Zeineb Chabchoub

Oussema Ksontini",EdTech,Juin 2019, 
https://www.startupact.tn/img/Insight.png,Insight+ a con‡u et d‚velopp‚ la premiŠre application cloud de change manuel (BBE) en Tunisie d‚di‚e aux bureaux de change.,"Adel Jenni

Imed Kouki

Mohamed Ali Jenni

Hamdi Mezoughi

Sabri Ameri",FinTech,Juin 2019, 
https://www.startupact.tn/img/sobflous.png,"Sobflous est un porte-monnaie ‚lectronique (web et mobile) qui offre aux utilisateurs les services de recharge t‚l‚phonique, transfert d'argent, paiement marchands et paiement factures.

					Site web: www.sobflous.tn",Mohamed Taher Hammami,FinTech,Juin 2019, 
https://www.startupact.tn/img/Asklepios.png,"Asklepios est un compagnon m‚dical permettant au patient de communiquer ses informations m‚dicales … son m‚decin pour l'optimisation th‚rapeutique de ses maladies.

					Site web: www.asklepios.io","Marwen Badri

Youssef El Behi",HealthTech,Juin 2019, 
https://www.startupact.tn/img/transin_smartin.png,"SmartIN est une AssurTech qui propose des solutions innovantes pour l?enrichissement et l?am‚lioration des services dans le secteur des assurances.

					Site web: www.smartin.com.tn",Wahid Mnasri,Insurance Tech,Juillet 2019, 
https://www.startupact.tn/img/catrim.png,"Catrim D‚veloppe des solutions innovantes pour les salles de march‚s des banques d'investissement.

					Site web: www.catrimtech.com","Mohamed Amine Ghorbel

Becem Ben Mustapha",Fintech,Juillet 2019, 
https://www.startupact.tn/img/edonec.png,"Oeuvrant dans l'IT, EDonec offre une solution mobile de gestion et de suivi de d‚veloppement pour les jardins d'enfants et les parents.

					Site web: www.edonec.com","Nader Zouari 

Zakaria Hatira",Edtech,Juillet 2019, 
https://www.startupact.tn/img/avempace.png,"Grƒce … son expertise pointue en IoT et sa technologie innovante ViziaLive, Avempace se positionne comme leader des technologies embarqu‚es pour la communication en temps r‚el.

					Site web: www.avempace-wireless.com","Haythem Boughzala

Abdelhamid Kerkeni",IOT,Juillet 2019, 
https://www.startupact.tn/img/niwees.png,"Niwees est une application mobile sp‚cialis‚e en marketing digital.

					Site web: www.niwees.com",Abdallah NAJAH,Marketing,Juillet 2019, 
https://www.startupact.tn/img/arsela.png,Arsela vise … d‚velopper des plateformes intelligentes qui contribuent … l'am‚lioration de la qualit‚ de vie de ses utilisateurs.,"Ines Hafi

Achref Ben Ouannes

Ahmed Ben Zineb",AI,Juillet 2019, 
https://www.startupact.tn/img/coaching-foot.png,"Coaching Foot est la premiŠre plateforme de jeu de Fantasy Football en Afrique et le seul fournisseur de statistiques footballistiques Tunisien.

					Site web: www.coaching-foot.com","Ahmed Adala

Kheireddine Fradj

Hussein Jenayah",E-commerce,Juillet 2019, 
https://www.startupact.tn/img/aromair.png,"La Soci‚t‚ AROM R SARL est sp‚cialis‚e dans la fabrication des diffuseurs de parfum … usage professionnel et domestique.

					Site web: www.arom-air.com",Ellyes Chakroun,IoT,Juillet 2019, 
https://www.startupact.tn/img/rahba.png,"Rahba.tn est un espace en ligne d‚di‚ aux professionnels de l?industrie agricole. On peut y trouver tous les produits et ‚quipements neufs ou d'occasion.

					Site web: www.rahba.tn",Mahmoud Aboulrob,Agritech,Juillet 2019, 
https://www.startupact.tn/img/devolution.png,"Devolution est une soci‚t‚ qui cr‚e des applications ‚ducatives.

					Site web: www.devolution-studio.com","Hidayet Ayadi

Seifeddine Ben Achour

Oualid Khayatti

Oussema Maatouk",EdTech,Juillet 2019, 
https://www.startupact.tn/img/aseptika.png,"Il s'agit d'un laboratoire dermo-cosm‚tique certifi‚ qui veut digitaliser les cosm‚tiques naturels par un diagnostic de peau en ligne.

					Site web: www.aseptika-lab.com","Selima Zaouali

Aziz Zaouali",E-commerce,Juillet 2019, 
https://www.startupact.tn/img/faavly.png,"faavly est le premier r‚seau social de football qui permet aux fans & amoureux du jeu de suivre et pratiquer leurs sport favori.

					Site web: www.faavly.com",Mohamed Amine Grichi,Plateforme sociale,Juillet 2019, 
https://www.startupact.tn/img/universa-hub-africa.png,"Universa est une nouvelle g‚n‚ration de blockchain en tant que registre coop‚ratif des changements d'‚tat, effectu‚e par des n?uds sous licence et de confiance, et est capable de g‚rer des milliers ou des dizaines de milliers de transactions par seconde (ñ 20 000TPS).

					Site web: www.universacommunity.com","Omar Bouattay

Alexandre Borodich",Blockchain & cryptocurrency,Juillet 2019, 
