https://www.startupact.tn/img/enova.png,"Enova Robotics con‡oit, fabrique et commercialise des robots mobiles dans le domaine de la s‚curit‚, la sant‚ et la logistique.
https://www.startupact.tn/img/incept.png,"Incept con‡oit des solutions de transformation digitale int‚grant des technologies de pointe telles que la r‚alit‚ augment‚e, les systŠmes connect‚s (IoT) et les dispositifs interactifs.

					Site web: www.incept.tn",Sofiene Chaieb,Mobile,Juillet 2019, 
https://www.startupact.tn/img/industry-X0.png,"Industry X.0 offre aux industries des solutions technologiques (Iot) et informatiques bas‚es sur l'intelligence artificielle permettant de maŒtriser le Product Life-cycle Management.

					Site web:  https://www.industryx0.pro","Bilel Labidi

Med Abdel Aziz Battikh",Logiciel,Juillet 2019, 
https://www.startupact.tn/img/evocraft.png,EVOCRAFT est une startup technologique qui fabrique des solutions robotiques didactiques moyennant les derniŠres technologies de fabrications tels que l?impression 3D et le d‚coupage Laser.,"Ali Belhaj Zahi

Haythem Dabbabi

Imen Hajji",Robotique,Ao–t 2019, 
https://www.startupact.tn/img/smartfarm.png,"Smart Soft PRO est une soci‚t‚ d?ing‚nierie sp‚cialis‚e dans le d‚veloppement de solutions technologiques sur mesure sp‚cialement au secteur agricole bas‚esÿsur l?IoT. Software, Hardware, Robotique et Drone.


					Site web: https://smart-farm.sspro.tn","Bechir Ben Brika

Hamza Khechine",Agritech,Ao–t 2019, 
https://www.startupact.tn/img/healup.png,"Healup is aiming to improve patient adherence to treatment and reduce the cost of medication.


					Site web: https://www.gethealup.com/","Issam Ezzeddine

Imed Ezzeddine

Badi Bouteraa",Health tech,Ao–t 2019, 
https://www.startupact.tn/img/moovobrain.png,"Moovobrain fabrique des systŠmes de pilotage intelligents pour des chaises roulantes ‚lectriques destin‚es aux personnes qui ne peuvent pas utiliser leurs membres sup‚rieurs.



					Site web: https://www.gewinner.tn/","Khaoula Ben Ahmed

Syrine Ayari

Ghofrane Ayari

Souleima Ben Temim",Health tech,Ao–t 2019, 
https://www.startupact.tn/img/dataperformers.png,"Dataperformers est une entreprise d?intelligence artificielle appliqu‚e ayant comme sp‚cialit‚ l?analyse pr‚dictive et la vision num‚rique (computer vision).
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: http://www.dataperformers.com",Mehdi Merai,AI,Ao–t 2019, 
https://www.startupact.tn/img/appro.png,"Appro.Tn est une plateforme en ligne qui permet aux commer‡ants de passer des commandes a tous leurs fournisseurs avec l'assistance d'une intelligence artificielle
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: https://www.appro.tn","Slim Amamou

Nabegh Bechir Hatira

Hassen Marzouki",Logistique,Ao–t 2019, 
https://www.startupact.tn/img/foundpad.png,"FoundPad provide products & services that help founders, product managers, investors, accelerators, incubators, and innovative organizations streamline their process.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: https://foundpad.com","Mehdi Nakouri

Hazem Mhiri",Autre contenu cr‚atif,Ao–t 2019, 
https://www.startupact.tn/img/kapty.png,"KAPTY offre une solution de mise en relation entre les chauffeurs de Taxi et leurs clients qui leur permet d?optimiser leur temps et leur budget.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: https://www.kapty.net/","Amine Allah Manai

Khaled Dridi",Logistique,Ao–t 2019, 
https://www.startupact.tn/img/oto.png,"OTO est une soci‚t‚ de services de transports automobiles de particuliers via une application mobile avec chauffeur priv‚ et traitement VIP.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: http://www.oto.tn","Elyes Elloumi

Ali ABid",Autre contenu cr‚atif,Ao–t 2019, 
https://www.startupact.tn/img/ideal-conception.png,"IDEAL CONCEPTION est une jeune soci‚t‚ TUNISIENNE qui s'est sp‚cialis‚e dans le d‚veloppement des applications sp‚cifiques et des sites web avec des produits in‚dits et innovants dans le domaine de la Biologie M‚dicale tel que WEBOLABO et BOXYLABÿÿ
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: https://www.idealconception.com",Mehdi Zaabar,Health tech,Ao–t 2019, 
https://www.startupact.tn/img/icompass.png,"ICOMPASS mesure l'opinion per‡ue sur le digital : Rapports en temps r‚el fourni par un modŠle DeepLearning. Le modŠle comprend les dialectes arabes et africains.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: https://icompassconsulting.home.blog","Ahmed Nouisser

Mohamed Hatem Haddad",AI,Ao–t 2019, 
https://www.startupact.tn/img/dream-ecommerce.png,"Edream est une plateforme e-commerce qui vous permet de vendre nos produits … votre r‚seau et toucher des commissions sur chaque vente en ligne.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.edream.tn","Kacem Ghozzi

Nebyl Ben Attia

Anes Sammari

Mehdi El Ayadi",Ecommerce,Ao–t 2019, 
https://www.startupact.tn/img/vsober.png,"Vsober est une application de distraction en r‚alit‚ virtuelle qui r‚duit la douleur des enfants pendant les proc‚dures m‚dicales.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: http://vsober.fr/","Syrine Boudriga

Mohamed Ala eddine Ben Trad",Health Tech,Ao–t 2019, 
https://www.startupact.tn/img/simarl.png,"SIMARL est sp‚cialis‚e dans l'administration des r‚solutions des litiges : consultation, organisation, promotion des modes alternatifs de rŠglement des conflits...
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: http://simarl.tn","Kaouther Selmi

Khalil Ben Salah",Autre contenu cr‚atif,Ao–t 2019, 
https://www.startupact.tn/img/historio.png,"HISTORIO  is working on the enhancement of heritage throught technology and gaming. We make history accesible and fun using gaming and augmented reality.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: http://www.historioo.com","Youssef Boufaied

Mustapha Gharbi

Marwen Sami

Skander Amor",Gaming,Ao–t 2019, 
https://www.startupact.tn/img/nachdit.png,"Plugin (NACHD-UMS : NACHD University Management System) qui sert … mettre en place rapidement des plateformes universitaires avec synchronisation automatique des services avec les ERP
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: http://www.nachd-it.com","Ahmed Ben Hssouna

Nourhane Amara",Logiciel,Ao–t 2019, 
https://www.startupact.tn/img/evey.png,"Evey est une plateforme qui aide les particuliers, les organisations interm‚diaires, la st‚ civile, les municipalit‚s, les agences d?‚v‚nementiel … organiser leurs ‚v‚nements et … engager leurs audiences en temps r‚el, simplement et efficacement. Du badging au reporting en ®one stop shop ¯
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: http://eveytech.com/","Noomane Lahimer

Maher Hanafi",Plateforme Sociale,Ao–t 2019, 
https://www.startupact.tn/img/sciencia.png,"Sciencia est sp‚cialis‚e dans la vulgarisation Scientifique et Technologique, la cr‚ation de contenu, la cr‚ation de kits ‚ducatifs (Sciences & Technologies), l'animation d'ateliers, la formation et l'‚quipement des formateurs externes
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: http://www.sciencia.tn/","Latifa El Ghezal

Mohamed Jaidane",Edtech,Ao–t 2019, 
,"AYSHEK est un site e-commerce de vente de produits tunisiens alimentaires, artisanaux et de terroir dans le monde entier.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: https://www.ayshek.com","Amine Dimassi

Mohamed Amine Baatout", ,Ao–t 2019, 
https://www.startupact.tn/img/digismartsolutions.png,"Digismart solutions offre des solutions IoT et IA pour une gestion intelligente des bassins. Controle et maitrise des bassins … distance en temps r‚el® any where & any time""","Afef Bohli

Sami Tabbane",IoT,Ao–t 2019, 
,"Kidsbook est une plateforme pour la communication, l'‚change d'informations et le suivi du d‚veloppement des enfants en ‚cole primaire, d‚di‚e … l'administration, les enseignants, parents.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: http://kidsbooksolution.com/","Belkhir Mohamed Nadhir

Hafedh Dziri",EdTech,Ao–t 2019, 
https://www.startupact.tn/img/videsys.png,"Videsys est une platforme de distribution de contenu video avec insertion dynamique de publicit‚ vid‚o.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: https://www.videsys.com","Abdelaziz Ktari

Walid Messaoudia",Media,Ao–t 2019, 
,"Saheelha est un r‚seau sociale m‚dicale qui permet d?offrirÿcertains servicesÿpour lesÿm‚decins et les patients .
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: http://www.saheelha.com",Abidi Marwen,Big Data,Ao–t 2019, 
https://www.startupact.tn/img/digimoov.png,"Digimoov propose des formations en ligne certifi‚es par le RNCP ( R‚pertoire national certifications professionnelles) … destination des nouveaux m‚tiers.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.digimoov.fr","Nasreddine  Cherih

Marouane El Bahi",Autre contenu cr‚atif,Ao–t 2019, 
https://www.startupact.tn/img/getpay.png,"GETPAY est une plateforme de payment adoss‚e a des marketplaces marchandes.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.astontechnologies.tn","Slim Moalla

Salma Moalla

Fares Bouguecha",Fintech,Septembre 2019, 
https://www.startupact.tn/img/blackdunestudio.png,"Black Dune Studio produit un contenu ‚ducatif s'appuyant sur la r‚alit‚ virtuelle et augment‚e.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.blackdunestudio.com",Mohamed Ali Hammami,Edtech,Septembre 2019, 
https://www.startupact.tn/img/fixiha.png,"Fixiha.tn est une marketplace sp‚cialis‚e dans les produits de bricolage et de jardinage pour professionnels et particuliers.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.fixiha.tn",Ahmed Ben Said,E-commerce,Septembre 2019, 
https://www.startupact.tn/img/domservices.png,"Dom Services est une application qui connecte des entreprises ou m‚nages … diff‚rentes offres de services d'entretien et de maintenance.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.dom2030.com",Khaled Dhifallah Ennefii,E-commerce,Septembre 2019, 
https://www.startupact.tn/img/idara.png,"®ÿIdara.tnÿ¯ est une plateforme web et mobile qui explique toutes les proc‚dures administratives facilitant ainsi le quotidien des Tunisiens.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: idara.tn","Jelassi Mohamed Amine

Baklouti Bassem

Ben Salah Slim

Nouri Houssem Eddine",Plateforme sociale,Septembre 2019, 
https://www.startupact.tn/img/teskerti.png,"Teskerti.tn est une solution de billetterie ‚lectronique pour la vente de tickets en ligne, cr‚ation de badges ‚lectroniques et gestion digitale des accŠs.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.teskerti.tn",Karim Jelliti,E-commerce,Septembre 2019, 
https://www.startupact.tn/img/thelandlord.png,"The Landlord est une conciergerie All-Inclusive en ligne sp‚cialis‚e dans la location courte dur‚e.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.thelandlord.tn",Mohamed Farouk Ben Achour,E-commerce,Septembre 2019, 
https://www.startupact.tn/img/iwassel.png,"Iwassel, Uber de la livraison, est une plateforme logistique qui connecte les e-commerces et les consommateurs pour une livraison en Point Relais.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.iwassel.tn","Yasmine Dahloul

Sarra Khemakhem

Firas Rhaiem",Logistique,Septembre 2019, 
https://www.startupact.tn/img/bneutron.png,"BeNeutron est une plateforme de vente de cours ‚ducatifs en ligne dans le domaine de l'IT.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: beneutron.com","Zaroui Montasar

Mannai Karim",Edtech,Septembre 2019, 
https://www.startupact.tn/img/epilert.png,"Epilert con‡oit un bracelet de d‚tection, monitoring et pr‚diction des crises d?‚pilepsies en utilisant l'intelligence artificielle.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: epilert.io","Firas Rhaiem

Haroun Moula

Amine Riahi",Healthtech,Septembre 2019, 
https://www.startupact.tn/img/trustit.png,"Trustit est une plateforme Web pour la mise en relation des utilisateurs en besoin de service innovant de r‚paration de t‚l‚phonie mobile et de professionnels de confiance.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.trustit.tn",Mohamed Amine Ouni,Marketplace,Septembre 2019, 
https://www.startupact.tn/img/farmtrust.png,"Farm Trust est une plateforme de E-Commerce qui vend des produit frais, contr“l‚ et tra‡able directement de la ferme au client final.
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.farm-trust.com","Anis Mezghani

Wassim Khiari",Marketplace,Septembre 2019, 
https://www.startupact.tn/img/Gofield_Logo_HD.png,"Gofield propose via sa solution """"Winshot"""" une application web et mobile qui automatise et externalise le merchandising terrain et fourni en temps-r‚el des analytiques mix marketing pour une ex‚cution optimis‚e des articles r‚f‚renc‚es en points de vente.
          ÿ ÿ ÿ ÿ ÿ ÿ 

              Site web: www.winshot.net","Walid Mzoughi
Hela Gabsi
Alaa Mokrani",AI,Septembre 2019, 
https://www.startupact.tn/img/Wantotrip-LogoGreen.png,"Wantotrip est une plateforme qui permet aux voyageurs de vivre des exp‚riences atypique en compagnie de leur blogueur / influenceur pr‚f‚r‚
          ÿ ÿ ÿ ÿ ÿ ÿ 

              Site web: www.wantotrip.net","Makrem Hermassi
Chahrazed Remadi",Ecommerce,Septembre 2019, 
https://www.startupact.tn/img/technologia_academy.png,"Technologia Academy donne l'opportunit‚ … ses utilisateurs d'apprendre en ligne la programmation , 
le management et le marketing … travers des cours film‚s, des supports ‚crits et des tutoriels vid‚o mais aussi
des exercices autocorrectifs .",Mohamed Amine Hlali,Edtech,Septembre 2019, 
https://www.startupact.tn/img/fivepoints.png,"Five points la prochaine g‚n‚ration de talents IT grƒce … un bootcamp intensif en immersion et, construit une communit‚ & des outils qui rapprochent les meilleurs talents des startups ambitieuses et innovantes
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.fivepoints.tn","Wassim Jouini

Mohamed Fares Oueslati",EdtTech,Octobre 2019, 
https://www.startupact.tn/img/datavision.png,"Datavision est une solution de tracking de l'experience visiteur en temps r‚el offrant des recommandations d'am‚lioration pour les points de vente, les malls et les agences publicitaires

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.datavision.company","Skander Amor

Borhen Jlidi",AI,Octobre 2019, 
https://www.startupact.tn/img/resrv.png,RESRV est un logiciel qui permet aux Restaurateurs de g‚rer leurs r‚servations et de fid‚liser leurs clientŠles en toute simplicit‚ : sans commission ni interm‚diaire,"Ahmed Taktak

Nabil Gazdar",Logiciel,Octobre 2019, 
https://www.startupact.tn/img/neptunemosaic.png,"NEPTUNE MOSAIC est sp‚cialis‚e dans la production de coffrets de jouets en Mosaique … partir de pierres Naturelles
					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.neptunemosaic.com",Zied Abbes,Autre contenu cr‚atif,Octobre 2019, 
https://www.startupact.tn/img/taderok.png,"Taderok une maison d'‚dition de livres ‚ducatifs intelligents propuls‚s par la technologie mobile

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.taderok.com","Ahmed Dhieb

Anoir Dhieb",EdTech,Octobre 2019, 
https://www.startupact.tn/img/intigow.png,"Intigrow est une plateforme digitale offrant les services de mobilit‚, de logistique et de m-payment

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.intigo.tn",Nebil Jridet,Logistqiue,Octobre 2019, 
https://www.startupact.tn/img/artify.png,"Artify est une plateforme de vid‚os … la demande sp‚cialis‚e dans le cin‚ma tunisien

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.artify.tn",Yahia Mgarrech,Autre contenu cr‚atif,Octobre 2019, 
https://www.startupact.tn/img/tira-robots.png,"TIRA ROBOTS con‡oit et fabrique des robots munis de 4, 5 et 6 axes destin‚ … un usage purement industriel

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.tirarobots.com","Wassim ben Hmida

Azza Attia",Robotique,Octobre 2019, 
https://www.startupact.tn/img/historiar.png,"HistorIAR s'appuie sur l'intelligence artificielle et la r‚alit‚ augment‚e pour proposer une application mobile de ""visites immersive augment‚es"" aux visiteurs des sites arch‚ologiques et patrimoniaux

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: http://histori-ar.com","Houda Bakir

Jihed Makni",Autre contenu cr‚atif,Octobre 2019, 
https://www.startupact.tn/img/couscous-connexion.png,"Couscous-Connection est une plateforme qui r‚unit tous les produits des cr‚ateurs Tunisiens sur une seule adresse

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.couscous-connection.com","Edriss Kharroubi Essaied 

Rachid Kharroubi Essaied",E-commerce,Octobre 2019, 
https://www.startupact.tn/img/neoshop.png,"Neoshop est un site e-commerce de prˆt-…-porter qui a pour vision de faire de la technologie son point fort permettant de faire la diff‚rence

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.neoshop.tn","Donia Fayach

Ahmed Nsiri",E-commerce,Octobre 2019, 
https://www.startupact.tn/img/swanina.png,"Swanina fournit une plateforme digitale qui garantie la tra‡abilit‚ des produits agricoles de la ferme … l'assiette et d‚veloppe des outils modernes de contr“le qualit‚

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.swanina.tn",Sana Hafsa,Agritech,Octobre 2019, 
https://www.startupact.tn/img/smartlogger.png,"SMART LOGGER a pour objectif de promouvoir des solutions IOT de monitoring connect‚s principalement au service du secteur de l?Agri-Tech, l'Industrie 4.0 et l?E-Sant‚

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.smartlogger.tn","Mohamed Taghouti

Mehdi Taghouti",iOT,Octobre 2019, 
https://www.startupact.tn/img/provenmed.png,"ProvenMed Devices a d‚velop‚ un dispositif innovant destin‚ aux patients souffrant d'incontinence urinaire

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.provenmed.com","Souheil Guessoum

Amine Staali

Ahmed Boughaleb",Health Tech,Octobre 2019, 
https://www.startupact.tn/img/lightency.png,"Lightency d‚veloppe une plateforme d'‚change d'‚lectricit‚ entre particuliers, et rassemble toutes les parties prenantes du secteur sur la mˆme plateforme afin de r‚duire les co–ts

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: lightency.io","Jaafar Saied

Mohamed Mnif

Boubaker Selmi",Cryptocurrency & Blockchain,Octobre 2019, 
https://www.startupact.tn/img/cure.png,"CURE d‚veloppe des prothŠses bioniques personnalisables par impression 3D pour les amput‚s mais aussi une solution de r‚‚ducation physique par la r‚alit‚ virtuelle

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: dhaouafimed.wixsite.com/curetunisie",Mohamed Dhaouafi,Health Tech,Octobre 2019, 
https://www.startupact.tn/img/RBK.png,"ReBootKamp offre une formation technologique aux standards internationaux qui r‚pond aux demandes du march‚, garantissant un emploi dans les secteurs les plus innovants

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: rbk.org","Lotfi Darragi

Hugh Bosely

Tarek Chehidi

Aymen Ben Hassine

Bilel Labidi",EdTech,Octobre 2019, 
https://www.startupact.tn/img/tledger.png,"Tledger offre aux institutions financiŠres et non financiŠres l'accŠs un r‚seau permettant d'effectuer des transactions financiŠres en temps r‚el … travers des API et des wallets mobiles

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: www.tledger.tech","Hichem Ben Fadhl

Amine Ben Abderrahman",Cryptocurrency & Blockchain,Octobre 2019, 
https://www.startupact.tn/img/sala7li.png,"Sala7li est une plateforme de correction d'exercices scientifiques et de dissertations litt‚raires destin‚e aux ‚tudiants

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: sala7li.tn","Mohamed Aymen Ben Hadj Mabrouk

Ines Dhaouadi",EdTech,Octobre 2019, 
https://www.startupact.tn/img/tuniboat.png,"TuniBoat est un site web de location de bateaux entre particuliers bas‚ sur le modŠle de l'‚conomie collaborative. Cette plateforme communautaire permet de mettre en relation les propri‚taires et les personnes qui souhaitent louer temporairement un bateau de plaisance

					ÿ ÿ ÿ ÿ ÿ ÿ 

							Site web: tuniboat.com",Ahmed Ayadi,E-commerce,Octobre 2019, 
https://www.startupact.tn/img/bebouncy.png,"Be bouncy est une plateforme internet qui regroupe la cr‚ation de visuels, la gestion des r‚seaux sociaux et l?analyse des r‚sultats","Ayoub Ben Younes

Sophie Alexandra Aiachi

Assad Ben Mrad",Marketing,Octobre 2019, 
https://www.startupact.tn/img/heznimaak.png,"Creatiview (Hezni Maak) est une application mobile de covoiturage par communaut‚ permettant … des personnes appartenant … une mˆme communaut‚ de se d‚placer tout en r‚duisant le co–t du transport, en prot‚geant l?environnement contre la pollution et en r‚solvant le problŠme de stationnement.","Youssef Meksi

Nour Alaya",Plateforme sociale,Octobre 2019, 
https://www.startupact.tn/img/bonheure.png,"Bon?Heure est une plateforme intelligente permettant l?optimisation et la facilitation du quotidien des entreprises et de leurs collaborateurs.
En s?engageant pour un meilleur ‚quilibre vie pro ? vie perso et en soutenant la performance tant individuelle que collective, B?H est le partenaire et l?interlocuteur unique pour la vie en entreprise.
 ÿ ÿ 

							Site web: www.b-heure.com","Nour Tekaya

Skander Gafsi",HR,Octobre 2019, 
https://www.startupact.tn/img/DRILLserv.png,"DrillSERV c'est une startup sp‚cialis‚ en services de forage d'eau qui opŠre dans l'exploration et l'exploitation des eaux souterraines. Elle travaille aussi sur la valorisation des donn‚es collect‚s du terrain sur les nappes d'eaux dans la gestion durable des eaux souterraines par la d‚veloppement d'une application mobile.
							

				Site web: http://www.drillserv-tunisia.com.tn","Ahmed Aouiti


				Hamza Essayeh",Agritech,Novembre 2019, 
https://www.startupact.tn/img/PROSUMERS.png,"PROSUMERS est une solution SAAS pour les ‚tudes et les simulation des projets d'‚nergie renouvelables.
							

				Site web: http://www.prosumers.tn",Haytham Zouari,Cleantech,Novembre 2019, 
https://www.startupact.tn/img/SOLIXY.png,"Qui dit SOLIXY dit un magasin intelligent. Nous d‚veloppons des solutions innovantes bas‚es sur l'Intelligence Artificielle et destin‚es au secteur du retail.
							

				Site web: http://www.solixy.com","Haythem Khalifa


				Salem Khalifa


				B‚chir Yahia",AI,Novembre 2019, 
https://www.startupact.tn/img/Educart.png,"EDUC?ART est sp‚cialis‚e dans la fabrication des jeux de construction en 3D qui illustre le patrimoine avec un support ‚ducatif en r‚alit‚ augment‚e.

							

				Site web: http://www.educart.tn","Henda 	Sahnoun",Autre contenu cr‚atif,Novembre 2019, 
https://www.startupact.tn/img/AZA.png,"La coop‚rative des artisanes ""Mergoum"" lance sa marque : AZŽ (l'Homme Libre en langue berbŠre). AZŽ est le fruit d'un long processus qui abouti, enfin, vers une entreprise coop‚rative de droit international. Des produits naturels, un esprit de qualit‚ et un commerce ‚quitable ;voil… les principaux fondements de notre entreprise.
							

				Site web: http://www.maison-aza.com",Oussama Gmati,E-commerce,Novembre 2019, 
https://www.startupact.tn/img/SEEKMAKE.png,"SeekMake, produit d'ORBITECH, est une plateforme qui offre aux clients la possibilit‚ de b‚n‚ficier des services des machines CNC . Ainsi les propri‚taires des machines ont la possibilit‚ de choisir et de concr‚tiser les commandes de nos clients par rapport a leurs faisabilit‚s, le temps estim‚ et le positionnement g‚ographique.
							

				Site web: www.seekmake.com",Adel Ayari,E-commerce,Novembre 2019, 
https://www.startupact.tn/img/Vakay.png,"La cr‚ation et la fabrication des lunettes haut de gamme en bois et en autres mat‚riaux.
							

				Site web: https://www.vakayeyewear.com","Adam Jabeur


				Soulaimen Ghorbel",Wearables,Novembre 2019, 
https://www.startupact.tn/img/BAITY.png,"Baity.tn est un Marketplace ou une plate-forme virtuelle de mise en relation directe entre fabricants et acheteurs de produits de meubles et d‚coration.
							

				Site web: https://baity.tn","Saber Gharsellaoui


				Emna Bejaoui",E-commerce,Novembre 2019, 
https://www.startupact.tn/img/ANAVID.png,"anavid propose des solutions technologiques bas‚es sur l'AI d'analyse vid‚o pour augmenter les performances ‚conomiques du retail physique.
							

				Site web: https://www.anavid.co","Ahmed Chaari


				David Nilsson",AI,Novembre 2019, 
https://www.startupact.tn/img/SAMMtest.png,"Fabrication de machines et de systŠmes de tests sur mesures, r‚alisation de machines standard pour le test des cartes … LED pour le secteur automobile.
							

				Site web: http://www.samm-automation.com","Mohamed Anane


				Sofiene Grati


				Amor Megadmini


				Mahdi Kamoun",Robotique,Novembre 2019, 
https://www.startupact.tn/img/eatfit.png,"Eat & Fit est la premiŠre plateforme web et mobile offrant un programme de repas di‚t‚tiques personnalis‚s, en fonction de votre unique m‚tabolisme et objectif, livr‚ chez vous quotidiennement. Que vous vouliez perdre du poids, prendre de la masse musculaire ou simplement manger plus sainement, notre Chef pr‚parera tous vos plats, en collaboration avec notre nutritionniste qui vous accompagnera tout au long du programme
							

				Site web:",Skander Ben Sassi,Autre contenu cr‚atif,Novembre 2019, 
https://www.startupact.tn/img/Minima.png,"Minima.ai Une plateforme d'Automatic Machine Learning (AutoMl) destin‚e aux PME qui n'ont pas les moyens pour investir dans l'AI.
							

				Site web:",Houssem Eddine M'rad,AI,Novembre 2019, 
https://www.startupact.tn/img/profils.png,"Profils.tn est une plateforme RH innovante qui remplace la lecture de CV traditionnel par une compr‚hension algorithmique via l?outil ?Matching?. La plateforme permet de digitaliser le processus de recrutement et de booster la marque employeur
							

				Site web: http://www.profils.tn","Anis Maghar
				Imen Maghar",HR,Novembre 2019, 
,"Rhintos d‚veloppe un nouveau jeu vid‚o GODS DON'T FALL. Une nouvelle prise d'un jeu old school avec cam‚ra top down.
							

				Site web:","Ayoub Ben Thabet


				Ahmed Chlagou


				Hishem Zarrad",Gaming,Novembre 2019, 
https://www.startupact.tn/img/goupstandup.png,"L'ultime application mobile qui va vous aider … ˆtre motiv‚ & productif (R‚veil & Liste de tƒches) tout en gagnant de l'argent avec notre systŠme de 'Gamification'.
							

				Site web: https://goupstandup2019.wixsite.com/startup","Hazem Guent


				Yassine Dimassi",Mobile,Novembre 2019, 
https://www.startupact.tn/img/ATHENA.png,"Onboard (produit de la Startup ATHENA iO) oeuvre … transformer les manuels de produits de leur ‚tat textuel, vers un format en 3D intelligent et immersif, offrant aux industriels un support client technique instantan‚ et efficient.
							

				Site web: https://on-board.co","Safwen Bouali


				Cherif Redissi


				Amine Troudi",Logiciel,Novembre 2019, 
